text,sentiment
"i know i told him i didnt want him to stay home with me but i lied, i really did want him to stay home with me",neutral
"Wants me to write a username, but says ""username already taken"", even when I put nonsense in.",neutral
Oh. Seems the playable Joker PS3 exclusivity on Arkham Asylum is much bigger than thought.,neutral
 no i mean 2moz. I`m workin` 7-1 in a bakers then 6-4 later in a pub,neutral
"BARA, ****, CLOSETS, ADVENTURE. AGGGHHHH ENOUGH! Muak mcm baby Gary ku sudah",neutral
"Great app using the pomodoro technique for focusing on missions. The only thing I feel could be improved is allowing certain app to work (using setting) Fir example I take online coarses on my phone, and it would have been appreciated if the app wasn't considered to kill the tree",positive
  do it at like like 9 causeee im babysitting haha or you should call me causeee im kinda bored right now,negative
Ugh 2 days whatever to somewhere,neutral
http://twitpic.com/4j8us - It is interesting that VS2003 generates a setup script for uninstall.,positive
 thank you cici  right back at ya!,positive
not easy to use....always begging to buy pro version.,negative
" You know, your updates are really amusing.  How was the prop auction?How much did that baseship bed go for?",positive
Great app for doing work. It will keep you focused and it really works. Just try it if you dont believe. Great work team. You guys created a marvelous app which worth 5/5.,positive
getting ready for summy yummy cocoa crispies,neutral
I meant mamas,neutral
 noooooooooo my parrents found my stash,negative
"night out had 2 b put on hold 4 2 weeks coz i was so ill last nite, gutted! still had a nice nite tho  but whers the sun gone!",neutral
"Ok, i`ve eaten some food and now bored to death in my room. Seriously, there is nothing to do. Guitar been taken to the venue!",negative
is playing restaurant city.,neutral
Happy Mothers Day!!!  <3,positive
 http://twitpic.com/4w9w6 - lol you sure love that sushi. you`ve tweeted many pictures of it.,positive
"Al migrar de Wunderlist encontré varios elementos. 1) en las listas compartidas se duplicaron las tareas. 2) en el widget no hay indicador de tareas vencidas, en Wunderlist se mostraba la fecha en rojo. Esto último sí se muestra en To Do pero dentro de la aplicación y no en el widget. Ese indicador visual hace falta. 3) hay mayor configuración del widget de Wunderlist. 4) las tareas vencidas de la lista ""Planned"" no se muestran organizadas por fecha de vencimiento. Aún no me voy a pasar a To Do.",neutral
nomatter how much i sleep am still tired,negative
 WHOO HOO. Congrats on getting under 200lbs,positive
I wanna longboard but it`s raining ughhhhhh,negative
"Amazing app! I just wish that non-premium members could have an account so we could save our forests that we've already planted over the years, the trees we bought, and the coins we have/had.",positive
 I want to see David cook!!,positive
 I can`t wait that long,neutral
Phone went in the toilet   The truth is I`m surprised is hasn`t happen sooner!,neutral
"Very easy to use ,never neglect a bill or task now😃",positive
" It`ll be worth the wait, I`m busting a gut here.",positive
Can we just go ahead and blow North Korea off the map already?,negative
OPS sorry  Queen Mom,negative
At wrk  ...gtta come back tonite,neutral
 hey Jess where is Josh??,neutral
 That is super sad   How is Bart etc holding up?,negative
 bl MUTHAFUCKIN ah!  I win!,neutral
HAppy Mother`s Day to my Mom...that lady is the coolest  I love u ma!,positive
back from school  daily show was amazing  gonna watch it again later i think xD,positive
Guinness at Coogars,neutral
 LOL...I think it`s safe to say that we are not alone in our thinking!,positive
 I couldn`t find any extendable ones.,negative
says ptour2 tom.  hello school again. ****! http://plurk.com/p/x15fh,negative
Aftre update not run property please!! Fix it!! 😠😠😠😠😠,negative
I loveeee NY! Getting breakfast then gonna go mimis I`m sooo tiredddd! missing him ODeeee! Love you,neutral
"Just came back from watching Terminator Salvation @ Cathay. It`s so-so only, not so much action  but I feel sorry for Marcus though.",negative
" i think there`s something wrong with the video, it only loads the first 40-ish seconds",negative
"Oh, time to eat and make conversation with the domestic partner.",neutral
"I just saw Nick`s friend Jose D Fish GH3. ****. Well, on to Star Wars  I`ll probably be going to a MLB game if I get good seats",neutral
 bacoor  wahaha may wifi toinks new hair wiih short.. short.. http://plurk.com/p/sveoi,neutral
" sorry I can`t help it, hopefully it rubs off on you.",neutral
"tired as heck, i wanna go home and sleep but i cant cause im have to be at the wash till my daddy gets off work.",negative
 lol exams i didn`t go to mcast or other school i finished form 5 and that`s it soo disappointed in myself,negative
off to sleep  on 2 katy perry songs as soundtrack  x,neutral
"So I was just angrily told I was extemely abusive...mentally, emotionally, & physically. It made my day.  Nightss.",negative
     I LOVE YOU GUYS! get your **** to australia in december for my birthday,positive
 thanx for the msg! glad u liked my singing!,positive
 Lucky u Im stuck in the rain...,neutral
"It's not syncing right with my gmail. My recurring events are all messed up but, are right on my gmail..... Deciding whether to keep it or not.",neutral
"Finally picked up some handwraps, but struggling to wrap my stronger hand with the other! Defo should have got some a lot sooner though",negative
i hate i hate i hate i hate i hate i hate mother`s day.,negative
 they have nice cakes  why can`t I like them? Haha and you should! That`s sooo gayy though,positive
" Haha! Night man, and no, but Im sure I`ll meet her again in my lifetime, in fact I will...no doubt about it.",neutral
   why!!!! u have to bring it to you 24/7 like the _team,neutral
#fieldnotes I ordered some on the 8th and they still haven`t arrived. 3 weeks and still no books,negative
 its ok. im juz curious,positive
" Michelle, I slept for 11 hours last night. I`m still stick with this fever.",negative
   See you later lovely ladies.  Be Good & I love you millions  ****,positive
"Trying to open a .docx file on my virtual system while I`m under the dryer. But it only has Office 2007,",negative
fell asleep waiting for my ride!,neutral
 AHHH you follow the dark side too..  night,neutral
no southland this wk,neutral
"I loooove this app! But, I have a Note 10+ & it was destroying my battery. I had to uninstall it😭",neutral
Going to go kennel the dogs and then I am going to watch Goblet of Fire,neutral
My bike was put on hold...should have known that.... argh total bummer,negative
 so see you on my birthday visit me  haha why wack Saturday ?,positive
Great :),neutral
Showered in ice-cold water. Sweating now. Means one thing: I`m sick,negative
Lovely. Just a question.  Can we have a desktop version? Is there any plan?,positive
 Happy mother`s day to Ms. Pat Carey,positive
 exactly  Prime Minister doesn`t need take care this issue,neutral
Wonders why its so hard for me to concentrate...,negative
happy mom`s day,positive
" Im doing ok.  I have a 15 year old going on 35 that is driving me crazy, but that comes with the territory, I guess.",negative
"Right, is too glorious a day to be sat inside....must go and do something more active! Have a good day all",positive
"Trying to set a reoccuring event changes the date to one day before what I set it as. Trying to change the date back just creates a second event. Then trying to delete both events takes several tries, because half the time they don't actually delete. This is really annoying.",negative
OK. break over. Back to the books. Have fun lovelies!  ? http://blip.fm/~5z8da,positive
 when it rains it pours - how true is that? I`m so sorry  I hate those kinda times.,negative
can`t sleep throat dry as hell.. ugh ! still gon` wake up fabulous !,neutral
"Selecting text (to copy, cut, or delete) also selects many previous lines of text. This is the only app that does this. It makes selecting text harder than it is everywhere else. /// Buy it? If you use it a lot, you either have to decrease your number of lists or pay for it. /// They do have phenomenal customer service and continued development of the app.",negative
why does my theme switch from dark to light every time i open the app?,negative
does anyone know how to move google chrome passwords to firefox?,neutral
wants to feel better,positive
My cankle is sore.,negative
 ur funny  gnight,positive
" aww, thanks babe!  you and yours have plans for tomorrow?",positive
After all this time you still can not search tasks on Android. So you have to look through every task you have created and through each list to find what task you are looking for. Going down to 2 star.,negative
Studio Ghibli for this year; Ponyo! http://bit.ly/whar8 as always it seems to be perfect  we`ll be waiting till august for it,positive
" are you kidding me?! that looks incredible!!! Lay out and swim a lot for me, stuck in the cold NYC",positive
"your saaaaafe with mee(8) **** epic times again last night  old friends and new friendships, good way to kick off this month!",positive
 I might have guessed a crafty lady like you would have a laminator  Mine is a very cheap one but it worked brilliantly,neutral
 yes sir i sure did.,neutral
 haha IE...it`s expensive!!!! Hm...let me message you later,negative
hanging out with my babyy,neutral
 how`s the fam? Well I hope.,positive
"Very very important app , thanks To You.",positive
"I just started but really like it so far. Competes directly with Habitica but less of the nonsense costumes. It's hard at first to sort characteristics, skills and tasks (you are essentially your own game dev) but on paper I recently sorted out what I want to improve (Skills) and what is stopping me (Characteristics). Tasks will follow soon after. I'm really hopeful about this setup, I love the design, and I never do this but I might actually pay for a subscription (!!!) if all goes well.",positive
"i thought follow friday was about gaining new friends, not losing them.",neutral
@_supernatural_ http://twitpic.com/6695k - Awwww poor boys! *cries* So sad..,negative
  awww lol yh it is worth it-  mcfly are worth it 2  eekk,positive
fresh prince and sleepy sleeps my nightly routine  gotta go to Dmv early tmrw,neutral
So tired and I have work at 5pm  #fb,negative
How can I pay such an amount just for a to do list app. I'm uninstalling it now (5 mins after installation),negative
 Three-quarters through I believe. Will not finish tonight.  I blame errands and a certain loud at a bookstore.,neutral
" you shouldnt have to reset more than once  if it doesn`t work right the first time, something is up",neutral
haha aww ok now back to bionomial expansion  ugh! joy,negative
had an amazing night with the girls,positive
please check out www.mysweetebony.com and lmk what you think  ... my first paysite ... post up your site too!,neutral
enjoying this whole relaxation thing,positive
 Chrystina Grace Timberlake has a ring to it!,neutral
@ Ahhhhh FML! Classic Crime is sold out!,neutral
had an awesome day at the zoo yes2dy!!!!! now gettin ready 4 church  yay!!!,positive
this is actually a really good app. I just have a couple of suggestions that make things a little more helpful 1. to be able to rearrange the habits or tasks by the time we have it set so it will look like more of a daily schedule instead of just a list 2. a button that goes with when you want to do your habit or task have it be more specific just in case we want to break our task or habit up and do half earlier in the day and the other half like drinking water or studying.,positive
spending the night with mom and Tommy.. just ordered Pizza Hut.. yum!,positive
 haha. Thanks Shannon.  3 out of 5 boats got first.,positive
Guys... a serious question. Which song do you like most of all your CDs? Be honest! I know you won`t reply me  <333 Maria,positive
" Oh, I see what you mean. That is true if they are used improperly, which we know they are.",neutral
On my way to work! I`m runnin late and I`m sooooo tired!,negative
The app is just what I wanted! But I'd be so glad if there's a feature to move all the routine events in time equally. Like if you wake 30 mins late you can move all of the events 30 mins upwards,positive
 thank you my love,positive
 hahaha that was funnyy!,positive
Waiting the next release,neutral
 I am absolutely craving a brownie with ice cream right now. FedEx some over!,neutral
just got on twitter. no friends to add!  none of my friends are in twitter,neutral
" that would be lovely, alas the cubs would not be gracious enough to stop wrecking the house while we were soaking our bones",negative
 Thank you! I hope you have a great rest of your day! Have you had your afternoon coffee yet?,positive
"On the phone it works perfectly, but now that I've installed the app on the tablet, I realise that it doesn't have the option to rotate the screen if the tablet is rotated, please add this feature so that I can see better the tasks",neutral
really want to see JB3D.. cant wait for thursday,positive
i wanna go out,neutral
 LOL  I know what ya mean. Watching everyone else act a fool is much better the  not remembering acting a fool yourself,positive
I don`t wanna work!,negative
playing bejewled on facebook.. **** it i want a higherscore!,negative
 love you loads hun ) hot weather gutted i aint with you now chillaxing  but we got tomoz  xxxx,neutral
Everything is good but i would like to see more then a five slots for habits,neutral
 very very cute  and fun to watch.,positive
What happened to my early night? Am about to turn into a pumpkin,neutral
and I bought FOUR ties  http://tinyurl.com/pvajlm,neutral
  Mine are older than yours.,neutral
 that`s some serious **** steve. why didn`t you send me pictures or call me!! You know i love a good yard sale.,neutral
This is what I had to endure to get prizes of to my lucky winners  http://twitpic.com/669nm,negative
 AWW thanks hopefully it is,positive
Hate it. The original app was perfect for my needs. This is a complicated mess. Searching now for a different solution.,negative
 My Mom is a nurse practitioner&spent entire life devoted to the field.  The good ones deserve to be recognized! I`ll follow her,positive
 heya  40 hour famine starts on may 22nd - are you gonna take part?,neutral
 welcome back! I`m stuck in jury duty today.,neutral
"Thank you, Afrin Nasal Spray! Also, I got a giant teacup tonight!",positive
 actually I think Doogie Howser got the idea from the Captain`s Log.,neutral
 when we were poor and lived in Germany it was our favourite cheap Saturday. Now we have one 20min away.,positive
"Mostly a good app, helps me keep on top of things. Morning notifications are a bloody lifesaver. My only criticisms are that the free version is rather lacking in basic features, at least for people like me coming from other apps. Also the top bar and the system status bar when in the app are different colors, slightly, and that's always bugged me.",positive
_Willhoit Hoping your A/C is being fixed right now for you!,positive
 its looking like the magic,neutral
" Getting back online, now. Just shifting locations!",neutral
" whaatttaatttt! she is a good cook and really creative, silly sierra",positive
"Best watch once you understand it. It takes a while to set up just the way you want it and to actually ""get it"", but once you do it does exactly what it promises. Its sleek yet informative and by far the best ""at a glance"" app for your homescreen. The watch addon is the cherry on the cake. Only improvement in my opinion would be to add multiple different widgets. Like give me the option for a small simple one on my home screen and a bigger more detailed one on my office screen for instance.",positive
 yeah and in the tatami room!  kids + tatami dont mix,neutral
 tomorrow night would definitely work,neutral
" Yeah, It`s not available on Public market yet. but will be soon. looking forward. I`m sunburnt  arms are itching. boo hoo!!!!!!",negative
"trying to straighten my hair, but it`s too effing hot in here. also, i need food",negative
" haha, dork  was it good, then?",neutral
 yup!  Now I can join in on the nin access fun!,positive
Instant Internet Marketing EMPIRE! + *BONUS* recoup your investment in 24 hours or less  http://megaredpacket.com/?aff_id=7891,neutral
 probably the coooolest thing we`ve ever done,positive
 No star replies to me,neutral
App services are very best. But its very expensive. When i tap for subscribe yearly subscription google say your limit cross.,positive
 Thanks bb.,positive
I just download this app and it was so cool and helpful. It helps me to stay focus and use my time wisely..,positive
is off to Body Power Expo! Thanks to Mike at Performance Network for the free tix!,positive
 yeah the weather ruined my plans too  i was gonna beach it up as well,negative
"Its amazing for both daily routines and for events to put on a calendar and it's very intuitive, so no much n thead about it at all. Also being free it offers alot and more with prob but i use free only.",positive
19 days and counting,neutral
Sittin at the hospital with isaac cause he hit his head,negative
I am so hungry...if my arm were on the core diet I would eat it!  Guess I have to wait until dinner is ready,negative
 ive been there before  haha,positive
"K now that, that fiasco is all wrapped and good too go  back to studying for midterms =(",positive
 Awww Thatss Well Sad  x,negative
 hope our wishes come true someday.,positive
"found a swing set for sale 2 blocks from home, super cheap. I want it 4 my kids but no one is answering the phone # listed",neutral
im still waitin for my girl to come home...i wanna go shopping,neutral
 yeah but i missed it 2nite,neutral
Been very happy with this app. I love the widget and calendar view that show the names of the events in calendar view. Very helpful!,positive
Ill have a photo up tomorrow! Kay,neutral
Peace! Good morning,positive
. Awesome!  what kind?,positive
 lol  I`m sure it would be the most kick azz version we`ve ever heard!,positive
"I currently use wunderlist to organize all my tasks.  It would be nice to have integration with their software because G tasks is so bare bones.  Also, because of the limitations of the free software, I can't tell if the full version would integrate into my workflow because this app prohibits use of projects.",neutral
"What I am missing the most is, that I can´t open it directly in web browser just with my login without installing anything. In big industry companies is not alowed to install anything, what is not fully authorized by central IT department. I used Wunderlist in my browser (app in chrome was possible to install without any permission), but I can´t use it now in my work browser. Just in my private smartphone. By transferring wunderlist tasks some old and completed tasks are transferred as uncompleted. So, 3 stars for now.",neutral
 y u gotta say all that,negative
May the 4th be with you    Happy Star Wars Day !!!,positive
 Yep still a few seats left for PRACC workshop w/  &  http://bit.ly/txpA6  see you there,neutral
Can today go any slower? Time is just dragging by.,negative
Beautiful 😆,neutral
Life sucks if ur not having fun.,negative
up at 4:30am west coast time..gettin ready to catch my flight back home..soooo excited to go back to my two fav boyzzzz  puppy n BF,positive
"One issue is that it doesn't adapt to the device fonts.... I mean the iPhone font u use looks good on iPhones, but not with other phones... Pls fix this asap",neutral
itchy back!! dont ya hate it!,negative
"@asherroth World Cup 2010 Access?? Damn, that's a good look!",positive
 Bro. Martin!! I need you to repent!! Pam said we were going to get to meet you last wknd...,negative
 I want to know when the auditions are Mander! Text or...reply please!,neutral
" Yup, everything`s there.",neutral
" Can`t go out this weekend, 12 hours of exams next week prevent it  Got my uni summerball next Sat though, should be good!",neutral
"Its a great app I used for years. I was ok with ads, but the full screen can't be immediately banished ads make it unusable. When I need Calendar info, I need it RIGHT NOW. I'll give it a couple of weeks but if it doesn't go back to discrete corner ads I'm out. Edit post response: I'd have paid a couple of bucks for ad free version, because it is better than stock Calendar. But its not 7 bucks better. So if you're not going to remove full screen ads, after years of using, gotta say buh bye...",negative
 Oh no! Hope you find your voice soon,neutral
"I'm loving it so far. It is clean, user-friendly and v simple to use. Not too much drama that I have to sort out - I don't need background landscape pictures for example and I don't need graphs and charts to rate my productivity. I just need to get stuff done. Thanks Guys!",positive
" hey i loved ACS but i had to see it online, is not here yet   cant wait to buy it!!! you look amazing there",positive
i love it but my daily tasks dont reset at midnight so i cant use it in the morning im in western canada what timezones should i set this to so it works for me? irs just frustrating not being able to use it for the majority of my day,neutral
downloading the right/real speedracher now.,neutral
migraine and leg pain and woe ): should go to bed but it is 2 flights of stairs away. Happy mother`s day,neutral
 i hope so  I KNOW WOO! haha 2 times  it was exciting lol,positive
Thanks to all my new followers!,positive
On her way home from prom  so fun!,positive
Works just great,positive
Latest update broke sync and my lists are all out of whack. I live and die by my to do lists so this has completely ruined my workflow.,negative
"The new widget redesign omits one important feature. Before the widget has todoist icon and I could use it to launch the app from the widget right away. It is no more there. So I have to go to the app drawer to lunch the app, every time I need it. Makes widget less useful. Not happy.",negative
This app is good but I can't access 5 habit because I need premium to access it 🙅🤷,neutral
" They actually use standard speaker wire between them too, with standard terminals, so no soldering involved or anything.",positive
 Have a good one,positive
_in_NH night bud,neutral
Has research guilt as I spent the day feeling sorry for myself with a cold.... will need to spend significant time coding this weekend,negative
 I`ll say  Even I don`t do Dominos anymore - I prefer Pizza Hut`s crunchy fresh veggie pizzas,neutral
 feel better!   c`s been teething all week & its been rough...,neutral
  Aww bless hope the phones okayy  x x,positive
 I know! I`m totally excited,positive
"retweet please  awesome kawaii, anime and cosplay items: http://bit.ly/cUjXg",positive
Has got to go to work with a slight hangover gd nite thou,neutral
"have to wear my glasses today, cos my right eye is swollen and i don`t know why",negative
says numbers are all good - all that`s left is the white blood cell count.  http://plurk.com/p/rqo8q,positive
"Eh. it's mediocre and really doesn't do anything your calendar app on your phone doesn't already do. I liked using the month widget until it just decided, on Jan 29, that the month of February no loger existed. I tried to look ahead to the month of Feb to see a preview from the widget but it kept going fron Jan to March. The only way to view Feb in the widget was to change the date to Feb in my phone. just went back to my phone's calendar app. Uninstalling.",negative
UP is the saddest movie i`ve ever seen,negative
 diggin` your moustachio! Looking good daddio!,positive
"I like this app, but recently it keep crashes, I have already update to the latest version and it still keeps doing that, I can't even open the app... Please help. Thank you.",neutral
"Just got the app about a week ago after downloading and deleting multiple similar apps. TickTick works great, haven't had any problems with the app and it does everything it says it will do without asking you for additional money to use what was advertised as one of the features. This app has really helped me get my life more organized.",positive
Where`s  poss   i miss him,negative
"videos will be frozen until actual views catch up to the published,  artificial, view count - OOFM was already frozen when we got to it",neutral
"Очень удобно Идеальное приложение. Можно сортировать и организовывать записи + выбирать цвета для задач, темы",positive
Somehow my alarm became an hour fast and I came to realize it as I was leaving the house.. It feels good having an early start,positive
 (votes) sadly no.. but did you vote for my log yet?  I`m gonna vote for yours,negative
 Any tips for someone who has only made it 52 on Flight Control?,neutral
 We knew what what you meant!,neutral
  aaaawww  would u like an alcoholic beverage of your choice?,neutral
 Happy Mother`s Day ~ Did you watch SNL?  If not U missed a hoot with Jimmy Fallon,positive
Only 5 slots in free version and the reminders haven't worked so far. Otherwise a great idea.,neutral
Sunburnt  Gutted! Hope it`s faded by tmw!,negative
This has replaced my paper planner (and I am addicted to it)! The most amazing app and product ever!,positive
The app crashed when i raised the time limit to 3 hrs and listened to the forest sound while studying. After that i wasn't even able to open the app again. Need assistance Dev.,negative
"Can`t seem to sleep tonight... Its 3:38am, I need to get up in less than 4 hours...",negative
"I wish I could give it 5 stars. Only thing missing is a Windows/Linux app for syncing, which I can't do without, and that's the only thing keeping me away. I would happily pay for that feature. If you just need an Android app, no need to look elsewhere. It has everything you can ask for. The UI is great, and very intuitive.",positive
a salt pig thing coz she broke her other one! lol  do you guys even no wat a salt pig is?,neutral
I'm using One plus 7 android 10. Alarm reminder doesn't work at all.,negative
New baby doing well.  I will be attempting to do some more 'painting' this weekend.,positive
Yay for having a giant headache  stupid glasses.,negative
"Going to bed, night all",neutral
Can`t give blood within a year of getting a tattoo so I can`t give...Im gutted,negative
It's trying to charge me money and I dont even have it installed.,negative
Sitting at the Connection listening to the employees reminisce and mope about their last shift,negative
 I want an invite - sick of seeing all these links for people playing and being left out,negative
good morning people !! in good old germany is it soooo cold,positive
"_fred6 It`s REALLY cool! No, I`m on a PC now, I don`t have a Mac  well I do but it`s ooooooooold  I do have an iphone tho",positive
I`m watching The episode 3 Of JONAS OMJ,neutral
" i know, don`t tell anyone  i dont know if my dad told the famz yet. i think i`m taking it online.",neutral
"Has been one of the best reminder app available for a long time. This most recent update messed up notifications on Android 10. They don't follow the system dark mode at all, instead you have to manually change it in the app or deal with mismatched colors. It looks ridiculous seeing a white notification background amidst other black backgrounds in dark mode. It also looks like the black is not a true black like other apps. If this isn't fixed soon, I'll be looking for a new reminder app.",negative
"I really like the app, but you need to fix the reminders, they don't work. It doesn't pop up on time, and sometimes not at all.",neutral
dam it keeps rainin on me,negative
I am down  I need my snuggles but he is at work and he don`t like to snuggle  ironic huh...,neutral
 Or he`s gonna chop you up into tiny bits - one of the two,negative
" I would cry a little. Wait...no I mean, the mechanical army would be -so- pleased to have proper representation. X-me!",neutral
 wooohooo! I`m fourth row back,neutral
" ur welcome sweetie . Anytime . I need to find a way to get more followers , I don`t have many",positive
Haha Happy Star Wars Day!  'May the 4th be with you' - clever,positive
"The concept is good but the execution lacks. There are constant issues with server sync, and since the server side has priority, updates I make on the phone regularly get wiped out. Every so often the app will prompt me to log in again when I open it...this time it just kicked me out while I was actively using it and updating a list, made me log in again, and didn't keep anything I had already done! My wife already gave up on it and I will probably look elsewhere too",negative
Good app and I like the setups that are already prepared for when u log in. My problem with the app is that it's too overwhelming. Too many things to manage and for my easily distracted and anxious brain it's too much. As constructive that can actually be applied--please make it so the tasks actually leave the list ocne they are completed. Some are infinite and its difficult to focus on what needs to be done. Otherwise. Good job on this app it's well made.,neutral
FRIENDS COMING TONIGHT! Hopefully the weather will stay nice,positive
JoBo`s tired of getting off work at 7,negative
 Hope you`ve reviewed them on my site  http://snipr.com/hble5,positive
Would be 5 stars if the list sorting had more functionality (could sort by more than one criteria simultaneously) but apart from that it is a very user friendly and effective tool which I use multiple times per day.,positive
on my way to work! I am gonna miss general hospital,negative
"On another note, geoDefense Easy down. Onwards to the medium maps, where a whole other world of pain awaits my exploration!",negative
Gotta be at church by ten for camera meeting  Finally!! =D lol,neutral
Going to the alley tonite..Happy Birthday prima,positive
 whoa rad ! coffee makes me stay up all night,neutral
"Somehow, reminder function has never work. No notification or anything. Which make this app kinda useless.",negative
I am so jelz. I want a house. >,negative
 I doubt I will tho !  twit pic sumthin,neutral
I just watched my favorite movie 'A Walk to Remember' its so romantic and sad i just love it,neutral
"It is very useful, and helps my day yield more",positive
 yeah...she passed last week.  so sad!,negative
"_x when my brother is 18, i will have moved!",neutral
just hanging around the house. Thank god its friday. With nina &  later and working on a global project,positive
"An option for smaller text would be realllly nice and distinguished, it's so big and bulky looking and only fits a couple habits per page. Fun and actually works. it doesn't have a history for or even track your habits tho........ but still best app ever!!!",positive
"Starting maybe in September I've started having issues. I will add an event to the calendar (which is synced to google), but within a few days the event will get cancelled (w/out notice of course). I can appreciate that the problem stems from Google sync. Nonetheless the problem is serious as it has to do with the chore use of the application. Anyway, I personally still use the app as the visualisation is still way better than Google's. So for me that still beats the major con.",neutral
This app is incredibly helpful. I need to take medication every morning and this app helps me make sure I take the tablet. It helps me build the habit of taking it.,positive
Lots of bugs . No support can't share like wunderlist. Don't open an app that's not ready. Terrible Microsoft quit buying good apps and ruining them and taking the support away.,negative
The widget is really handy. Seems to work fine thus far.,positive
" i think i`ll pass the worm! haha, but good morning!",neutral
producing the 6 with  then anchoring... and a sad goodbye to Miss Lynne Ashminov  we will miss you!,negative
"Thought this was a great app until I realized it doesn't get rid of the ""checked"" daily tasks to remind you of the new daily tasks... and that is exactly what I was using this for... DAILY tasks I need done. When I check ""remove checked tasks"" it does NOTHING and those checked tasks just stay there. :(",negative
Waiting at the car wash to see what they say about Amara.,neutral
Guus`s last game 2moz,neutral
" sadly  isn`t me. It`s some1 w/ 1 follower 1 update & hasn`t used Twitter since May 1, `07  I wanted that name, too",negative
 Thank you  I`d share my sundae with you but it`s really late and _crane says we shouldn`t tell people where we are,positive
"Good mornin. Today will end early, woo. Gonna work on rick`s surprise PROJECT DUE ON TUESDAY",positive
I swear its so hot I dont want to leave my house  Is it hot where your at?,negative
I wish i had a smartphone with an irc app. That`d be pretty cool.,positive
watching my new season eleven dvd,neutral
 mine too,neutral
Went to bed at 12:20 last night. Woke up around 10:45. Holy ****.  I need to get up EARLIER. Like 8. Wish I could get up at 6 every day.,neutral
 You`re the one getting married on me,neutral
'The weather outside is weather' hahah made me feel better,positive
I dont like u use numbers instead of yes or no but it doesnt show any difference on the calendar eg color difference.,neutral
I had a super cool dream last night.  asked me and  to be on her show. Wooowww.  *hopes it will come true* ),positive
Looks good. But doesn't have web version. Would be 5 stars if I was rating author's dedication. Functionality wise can't give more than 3. The app is inferior to Any.do or microsofts todo,neutral
"another gorgeous day here in Pau...will be home this time in 2 weeks though, such a depressing thought!",neutral
 Are they both still talking to you then?,neutral
 Hi there! Nice to meet you,positive
_a_hart ah.. Birmingham! I remember being there in the Wrox days,neutral
Feeling tempted by high volume of jeeps to start an 'acura wave'. Me too!,neutral
 it was just the handle tg,neutral
"somebody smuggle me to sydney, i`ll be your slave for eternity",negative
The photos that described what the app was about made it seem like the whitelist was just part of the app. Edit: What??? What kind of a responce is that?,neutral
"_Deen   looks like a delicious recipe, will try that tonite",positive
 pups I would LOVE to..BUTT I will be saving lives Saturday night  although I know I am missing a BLAST,positive
" lol thanx, me too!",positive
" right my fellow fluffy flasher! I must go to bed, sorry  I hope everything is working properly 2moro and we can chat! love u x",neutral
 hahaha I didn`t even notice the name - LICE,positive
I absolutely love mike watts from sexy heroes,positive
 Why do you not respond me?,negative
"A bit disappointed,  bought a new phone and re-download ed the app, would not bring my calander in from my old phone and asking me to repay for the full version.",neutral
Omg i`m going to robinson with tyler wfm. And i freakin miss anthony  ugh today kinda sucks. Lex<3,negative
 0k...enjoy Dora the Explorer..  greetings to your niece!!,positive
bored. tired got headache,negative
 lol. I see what you did there.,positive
"_TheMovie That`s what I get for writing up my Halloween interview w/ Danielle Harris. Darn, I was too late for the contest!",negative
"_bop and that marisa mauro can go use a banana as a ****. srsly, some people are such arseholes",negative
 I adoreeeee Matt Nathanson!! I am so jealous of you right now.,neutral
Very useful app,positive
I slept so late,neutral
" Katie is my Malamute dog, as for my weight, well I`m about 6ft tall and 73kg, which is quite good",positive
"I went from touching the app once a day to once a week, over the span of about 2 months. Would be better if notifications were functional/ could be enabled. I like the concept of being a hero, though. I just always fail all my daily set tasks (repeatedly back to level 0 hahaha...) -- I stick to my sticky notes app (with reminders) that I've been using for years. [Edit 11/10/19]: I see notifications on appear on my phone now! Thank you.",neutral
Please help. Relogging in after several months disuse. It has asked me to enter a username and it's stuck on 'username taken'. Will not let me progress to the app. I've tried every random letter/number combination so it's definitely not taken. Just buggy app?,negative
_R_Roberts I LOOK forward to seeing and sharing,positive
cleaning and packing. Moving house is ****. It`s going to be a long weekend....,negative
Ohh i forgot to tell you last night that when i was a alton towers i touched a shark  it was amazing !!!! it was nt a massive one tho,positive
This is what I was looking for..thanks guys,positive
 I miss u like cotton candy  <3,negative
" haha Hey, Well if you were in the elevator you should have said more!",neutral
Fever of 103. Awesome. My tonsils are so swollen I can`t even eat solid food. Still on location  the pictures rule though,neutral
Packing up and leaving inlaws house heading home sweet home... Had a nice weekend and back to work in a few hours,positive
"It`s not even cold here, but im wearin a big jacket! It`s got cat ears on it",neutral
trying to fix my internet connection...guess my `prayers` have been answered and i wont have any study distractions  ugh,positive
Hey Tweeps...good morning. Wussup America...Talk to me tell wut`s on ur mind..,positive
Ugh Final Exam today....Ready for my Summer to start.,neutral
"Tuesday, Wednesday, Thursday and Friday = EXAM !!  wow ****",neutral
" Follow me please, so I can DM you...",neutral
i dreamt about monsters last night.  like a little girl.,neutral
THE BEST TODO APP I'VE EVER USED 100/10 WOULD RECOMMEND!!!,positive
#NAME?,positive
I have the premium version. I had been using Wunderlist. The most amazing Todo app ever and very intuitive. Tick Tick has worked well as Wunderlist is no longer supported. However some key things I truly miss. Push notifications when someone texts within the app. Notification that someone else has updated or completed a task or list. Copy and paste everything I need into a section as a single item in the list instead of everything becoming its own item in a list.,neutral
